id,wallet,price,created_at,payment_confirmed_at,txid,wallet_balance
12187,bnb1a938e34487hmlhv93r9d92cte2fd387hzelq49,1.875117,2021-12-16 16:01:06 -0500,2021-12-16 16:02:08 -0500,DF1C91A7D908ABDB952BD54C08038028B09961791460DE9EA0F7D4703D62D7FF,1.875117
12198,bnb169955a7yxy6dqk8lur44423l5nfjuqt3ejyzdm,1.886437,2021-12-16 18:14:35 -0500,2021-12-16 18:16:06 -0500,69DE4666E77CD742D6BEE235E27A68E85BF27CBB7C843DDD0249F4C5EB618616,1.886437
12206,TC9v4PexmqCt1pVJo6ibruJiF1c5kgyMTZ,2928.772259,2021-12-16 19:06:38 -0500,2021-12-16 19:08:56 -0500,6100dc68047dadbd7df61527bf3d5f02195d0c306a90e759ad3bf1ad17bf13fe,8.0
12225,bnb1syy8nmur6khsvmfe6nrfde8je0k5206grsuhnd,1.887505,2021-12-16 21:29:39 -0500,2021-12-16 21:31:26 -0500,F7B337678E353C9EBCB908DC8EBC4F2E02217A4E0C9786746C564B4F0FCC1C51,1.887005
12226,bnb10me3w5sxm67478nt0rx7v5zjqkx482rwn9ylzx,1.886081,2021-12-16 21:32:24 -0500,2021-12-16 21:33:53 -0500,64CBE5401FC9CFDE57B28CCC794DCBC7CA828122676DD926908C2E94C987FD7E,1.885581
12230,bnb1h0dmmj6x5dpzl7k4crvcv6fg9np68c8drk7k2m,1.889645,2021-12-16 21:34:57 -0500,2021-12-16 21:36:37 -0500,AB2D67B3AB3BAE717C7E58CFC357BA7C354E878962997C32508F64D13F31EE9D,1.889145
12231,bnb1fhm4pe6h2fe877tw73h2h7x8e6x7f0t87p4uaz,1.88537,2021-12-16 21:37:45 -0500,2021-12-16 21:39:28 -0500,E702C2399F323CF1A03EA6FDD5630573D1DEBEEACA5D38422C037A0A0ABB21CA,1.88487
12233,bnb10hdskhxauxzlt2krmt8xn0jhauvatr3tv35m2q,1.884304,2021-12-16 21:40:49 -0500,2021-12-16 21:42:58 -0500,926247A6006E768B8DDCA578B71BF8CC89704A00C5D0A5D29FCF75C57F3EE68D,1.883804
12236,bnb17pkwu6wp5q8yy6d2lgmh0322fj4ukyax4etan9,1.885725,2021-12-16 21:43:34 -0500,2021-12-16 21:45:33 -0500,F1070BAF0E5411616ED3ADB6509B1B7166A6B0E52BC0026C98547F29E82CAC03,1.885225
12237,bnb1a5905hgz3fwgs9f9m7h3mhsu4x5dggju7yskdw,1.883949,2021-12-16 21:46:01 -0500,2021-12-16 21:47:57 -0500,4D3C98D711E36BF3A02DF664A2C7022294911E2EDB3738A3751008FE8932B414,1.883449
12238,bnb1vxj489cswdsm909lmdhcl5jra9yrp58ll6nnqs,1.882176,2021-12-16 21:48:59 -0500,2021-12-16 21:51:00 -0500,BBD2337C5FC5C21B5DF7A06EAB290338800A3A97D3E6009EB3B80F2FE87E3CC0,1.881676
12239,bnb1rsj5q623n80hdkyxepgaecv94g2rcy4m2wrsgy,1.880406,2021-12-16 21:51:46 -0500,2021-12-16 21:53:27 -0500,F95DE82AE898B95386AAABEE1226F6869C81F37183D178AFC9F4241FEEDBC701,1.879906
12240,bnb1tln665t2y3va02cqt5pxxrw6xyszmt2h2acjff,1.880406,2021-12-16 21:53:56 -0500,2021-12-16 21:55:39 -0500,136196C4EB99315EA8DDCCBD654B6EE5DA625144F771F058D1CE571BF6140E85,1.879906
12257,bnb13820rnz9qkx0fd3mg597acmg05md8ae0zys0ek,1.88076,2021-12-16 22:54:05 -0500,2021-12-16 22:55:56 -0500,BF0CC669E52DE88B990DD19616607EE2EB6E645B26D2FBAF34C233461AEDE3C7,1.88026
12258,bnb1cnu0ssmc0dth8cxnpp8u3h3lw7cwy2kmpxlp53,1.880053,2021-12-16 22:57:06 -0500,2021-12-16 22:58:32 -0500,69EE4A22491B59E8D3BF3CA71BA6B9EC052819B9075DD6496D66CCF12F793D59,1.879553
12259,bnb1afhqd6wtvkma79c9qwcey4un8vvzepxz45gaaa,1.881114,2021-12-16 22:59:02 -0500,2021-12-16 23:00:44 -0500,9CBEFD1CCAA00774B147E4FB76A5707E54F6C2DC8727BE763440674ADF8C895E,1.880614
12260,bnb1vud2csxtqrjz9y67z7tzkxd73aq5w5hwxqtps2,1.881822,2021-12-16 23:00:57 -0500,2021-12-16 23:02:28 -0500,386E859CBAD49AF257065F4FB315CE1C404BD0328ACC02DA0B9BF26E7698AB23,1.881322
12261,bnb1je6ara86zfc95rf2gyz8mthtcwp2jd8meqk90v,1.877582,2021-12-16 23:02:50 -0500,2021-12-16 23:04:32 -0500,5031C35A8DC835F172567771778932C02D1498D7EBFA369C278CB93DC5F5466A,1.877082
12262,bnb1gsae4zt5wldx96mh3u90e5ve02lpxsyq2quldm,1.876877,2021-12-16 23:04:43 -0500,2021-12-16 23:06:32 -0500,7E120316FFF3F15C49702D410F1493F8A0F21C92B4982222360D4FE8D22D5B63,1.876377
12263,bnb1de8detqtj07elvp0x9dp4kh56czh0z39a4qfsu,1.876525,2021-12-16 23:06:52 -0500,2021-12-16 23:08:27 -0500,65804584690D978F99B86C60660C9EF41F28ACA7BBA0EE52C7061DCA2D8A6AB7,1.876025
12264,bnb1r5c89a94xgcpkf8jfuxwvsmnflh0g2nm7vxnvx,1.874766,2021-12-16 23:08:39 -0500,2021-12-16 23:10:36 -0500,A5A7D176A910F81E5AA83AEE191FB55B34E660CAB02257B69F76D21CFDCE671D,1.874266
12266,bnb1e7vadrfdmv5whspj2vk7r7rhl2pq3c2vh76cwz,1.876877,2021-12-16 23:11:41 -0500,2021-12-16 23:13:25 -0500,46E9139FFD9A51C46BCF50928D107A3EE535460A739C905DD9691A246F0B94DE,1.876377
12268,bnb1pgqm0wpy7mv6tswwjrhjqtmn8ws7jt8dnzelhx,1.876525,2021-12-16 23:13:49 -0500,2021-12-16 23:15:32 -0500,9E06C2BE0D0F0FD3A23EBC4F019707D6E197AE3BEA40058C58C01ECAA1BCE325,1.876025
12270,bnb16zgjll542cs2cs93u7rr283ktv8drt0xqwudhj,1.875117,2021-12-16 23:16:42 -0500,2021-12-16 23:18:33 -0500,DABAC498FB77463461B39C220BF3E366DFAF48F79F335678BE2C362A8EB9346D,1.874617
12272,bnb17l94kflp80ra523wcg8kf5hhurzltexq0fnqgq,1.874414,2021-12-16 23:19:43 -0500,2021-12-16 23:21:07 -0500,B9F90C8E11841E5002643A6569C963609DE88CE46D99B937343985B280A27DFE,1.873914
12274,bnb165pv3pn9vr75ufjpc6s0h6jvt2zluzltaaca68,1.877934,2021-12-16 23:21:29 -0500,2021-12-16 23:22:55 -0500,B248E1494865788F020F7458EF73EEDE07180A32D542F5CABAD8349D1C95D10C,1.877434
12275,bnb12v5dauj6kpstz79ule70y8h88dpaj9jgr576na,1.878287,2021-12-16 23:23:09 -0500,2021-12-16 23:24:55 -0500,BB8113AD5106C584BE8DBB7D597B31C1096004CD3E5791CB13BD77CF41BA37B5,1.877787
12276,bnb1jqgm76wx88spnxl42l8002atrymxjqstwrqw7p,1.879699,2021-12-16 23:25:02 -0500,2021-12-16 23:26:55 -0500,0CC35D24FE09329AFE5B4E019EB90F8DF49780A1F75AA7FB3777389BDFDF0755,1.879199
12277,bnb1atsmm3qnedfqwf8ld99vzvy54ufrzj2jgfrnjh,1.879346,2021-12-16 23:26:59 -0500,2021-12-16 23:28:28 -0500,ED338CE8F0D626D96CE8179A13BA70B3C2148FEBC8A91FD94DD4B4295DEBB4F2,1.878846
12280,bnb1s0cmuxaex96ghq2ug5ldmc0r5v958t9s2ssm5t,1.879346,2021-12-16 23:28:53 -0500,2021-12-16 23:30:38 -0500,F30E9D6356AD8DD82ED80678B0C2FE032A41EA7843AEC53669E052E9FB7334A8,1.878846
12282,bnb1awu8sp8ducarkg2arqsgwc7ra06yavkx20ks6f,1.879346,2021-12-16 23:31:15 -0500,2021-12-16 23:32:54 -0500,2EAB55F70DED3DC708F3EFA779D3E7A9351E9FA94757BC6DD292FB8034C1B354,1.878846
12283,bnb1wjdmhdlqdv3eqjpxzaarvm8cz7a2xryx3d2klg,1.879699,2021-12-16 23:33:06 -0500,2021-12-16 23:34:28 -0500,5524819BD9D58299CA6F92A266FEB66BEBB9C7757B7555B3BE14D1323D561820,1.879199
12284,bnb1ka6twk0a7ghxyatyzve50jly4hvdtshus9e8uz,1.880053,2021-12-16 23:35:03 -0500,2021-12-16 23:36:29 -0500,DFC98EA4BF7B885F917FCB5BD7C2C36D5906E8892429552A63EC05DC2AEF6773,1.879553
12285,bnb1uz8uxf5pam94cm6twvds44vz4fqpnqe0wvvltt,0.187723,2021-12-16 23:38:30 -0500,2021-12-16 23:39:54 -0500,0B38D3260950CA3392E724029C331864C3ACA865D7F2527B8BE47358A6F7CC87,0.187223
12288,bnb1qwz08t69cnc7gng78mf9k5mhmqdgjuhcrra9ak,0.187477,2021-12-16 23:42:16 -0500,2021-12-16 23:43:55 -0500,17D1E571FD6B665AA6FC97E3935B32CAD7CE81DB83884DB7E69878716FD52F85,0.186977
